SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,7734 Esterel Dr,La Jolla,CA,92037,5995000,5,4.5,92037 - La Jolla,4886,23100,2018,13,1227,,Active,,,https://www.redfin.com/CA/La-Jolla/7734-Esterel-Dr-92037/home/4879635,CRMLS,TR24013872,N,Y,32.8488007,-117.245888
MLS Listing,,Single Family Residential,6357 Castejon Dr,La Jolla,CA,92037,14995000,5,7.5,La Jolla,8011,19800,2023,13,1872,,Active,,,https://www.redfin.com/CA/La-Jolla/6357-Castejon-Dr-92037/home/4922513,SDMLS,240001708,N,Y,32.8314225,-117.2491711
MLS Listing,,Single Family Residential,5298 Coastal Sage Trl,San Diego,CA,92130,5299000,5,5.5,Carmel Valley,5363,33739,2023,13,988,288,Active,,,https://www.redfin.com/CA/San-Diego/5298-Sage-Ct-92130/home/184070123,SDMLS,240001706,N,Y,32.969844,-117.206035
MLS Listing,,Single Family Residential,2162 Abbott St,San Diego,CA,92107,2299000,2,2.5,92107 - Ocean Beach,2050,2944,2024,14,1121,,Active,,,https://www.redfin.com/CA/San-Diego/2162-Abbott-St-92107/home/186181461,CRMLS,PTP2400437,N,Y,32.7526181,-117.2490476
MLS Listing,,Single Family Residential,4230 Bernadine Pl,San Diego,CA,92115,800000,3,2.0,College Grove,1402,6300,1952,14,571,,Active,,,https://www.redfin.com/CA/San-Diego/4230-Bernadine-Pl-92115/home/5509504,SDMLS,240001686,N,Y,32.754176,-117.0779581
MLS Listing,,Single Family Residential,5570 Meadows Del Mar,San Diego,CA,92130,5495000,5,6.5,92130 - Carmel Valley,7034,23522,2003,14,781,435,Active,,,https://www.redfin.com/CA/San-Diego/5570-Meadows-del-Mar-92130/home/6397366,CRMLS,NDP2400600,N,Y,32.940729,-117.1874534
MLS Listing,,Single Family Residential,1624 Torrey Pines Rd,La Jolla,CA,92037,6000000,5,5.5,La Jolla,3500,3086,1947,14,1714,,Active,,,https://www.redfin.com/CA/La-Jolla/1624-Torrey-Pines-Rd-92037/home/4906910,SDMLS,240001650,N,Y,32.8482927,-117.2650846
MLS Listing,,Single Family Residential,5141 Dubois Dr,San Diego,CA,92117,1329000,3,2.0,San Diego,1404,6500,1958,14,947,,Active,,,https://www.redfin.com/CA/San-Diego/5141-Dubois-Dr-92117/home/6236675,SDMLS,240001640,N,Y,32.8386848,-117.1999271
MLS Listing,,Single Family Residential,12985 Via Esperia,Del Mar,CA,92014,5000000,5,3.5,92014 - Del Mar,3494,7460,1987,16,1431,,Active,,,https://www.redfin.com/CA/Del-Mar/12985-Via-Esperia-92014/home/4433661,CRMLS,NDP2400574,N,Y,32.9355434,-117.2511002
MLS Listing,,Single Family Residential,1450 Holly Ave,Imperial Beach,CA,91932,869999,4,3.0,Imperial Beach,1846,22272,2005,16,471,,Active,,,https://www.redfin.com/CA/Imperial-Beach/1450-Holly-Ave-91932/home/12162170,SDMLS,240001594,N,Y,32.571865,-117.1022941
MLS Listing,,Single Family Residential,1980 Chalcedony St,San Diego,CA,92109,1799999,3,3.0,Pacific Beach,1430,6000,1949,16,1259,,Active,,,https://www.redfin.com/CA/San-Diego/1980-Chalcedony-St-92109/home/5139119,SDMLS,240000193,N,Y,32.806265,-117.2351158
MLS Listing,,Single Family Residential,15098 Andorra Way,San Diego,CA,92129,1290000,4,2.0,92129 - Rancho Penasquitos,1610,8900,1970,16,801,,Active,,,https://www.redfin.com/CA/San-Diego/15098-Andorra-Way-92129/home/4613453,CRMLS,ND23226147,N,Y,32.9884143,-117.0862805
MLS Listing,,Single Family Residential,1205 La Jolla Rancho,La Jolla,CA,92037,9750000,5,5.5,La Jolla,5000,10300,2024,16,1950,,Active,,,https://www.redfin.com/CA/La-Jolla/1205-La-Jolla-Rancho-Rd-92037/home/4934906,SDMLS,240000990,N,Y,32.8218307,-117.26295
MLS Listing,,Single Family Residential,2144 Pinar Pl,Del Mar,CA,92014,5995000,4,3.5,Del Mar,4358,,1978,16,1376,,Active,,,https://www.redfin.com/CA/Del-Mar/2144-Pinar-Pl-92014/home/4428571,SDMLS,240001563,N,Y,32.9459133,-117.2579893
MLS Listing,,Single Family Residential,2250 Delany,San Ysidro,CA,92173,875000,5,3.0,92173 - San Ysidro,2093,4895,1982,17,418,,Active,,,https://www.redfin.com/CA/San-Ysidro/2250-Delany-Dr-92173/home/6186918,CRMLS,NDP2400154,N,Y,32.5573377,-117.038557
MLS Listing,,Single Family Residential,5436 Hewlett Dr,San Diego,CA,92115,1550000,6,4.0,92115 - San Diego,2952,15600,1958,17,525,,Active,,,https://www.redfin.com/CA/San-Diego/5436-Hewlett-Dr-92115/home/5436502,CRMLS,PTP2400389,N,Y,32.7766584,-117.0804885
MLS Listing,,Single Family Residential,4243 46th St,San Diego,CA,92115,778000,3,1.0,92115 - San Diego,917,4643,1929,17,848,,Active,,,https://www.redfin.com/CA/San-Diego/4243-46th-St-92115/home/5496788,CRMLS,PTP2400195,N,Y,32.7542809,-117.0952413
MLS Listing,,Single Family Residential,519 33Rd St,San Diego,CA,92102,749000,2,1.0,San Diego,720,4275,2010,17,1040,,Active,,,https://www.redfin.com/CA/San-Diego/519-33rd-St-92102/home/5856753,SDMLS,240001513,N,Y,32.7112965,-117.1220402
MLS Listing,,Single Family Residential,981 Manor Way,San Diego,CA,92106,2195000,4,4.0,Point Loma,2514,5643,1980,17,873,,Active,,,https://www.redfin.com/CA/San-Diego/981-Manor-Way-92106/home/5742201,SDMLS,240001505,N,Y,32.7227164,-117.2435198
MLS Listing,,Single Family Residential,14820 De la Valle Pl,Del Mar,CA,92014,4350000,5,3.5,Del Mar,3955,,1996,17,1100,58,Active,,,https://www.redfin.com/CA/Del-Mar/14820-De-la-Valle-Pl-92014/home/4447642,SDMLS,240001489,N,Y,32.9836122,-117.230268
MLS Listing,,Single Family Residential,934 Sandpiper Pl,La Jolla,CA,92037,2395000,4,2.0,La Jolla,1922,13100,1960,17,1246,17,Active,,,https://www.redfin.com/CA/La-Jolla/934-Sandpiper-Pl-92037/home/4936368,SDMLS,240001477,N,Y,32.8173087,-117.2627663
MLS Listing,,Single Family Residential,1976 PACIFIC BEACH Dr,San Diego,CA,92109,1895000,3,2.5,Pacific Beach,2012,,1998,17,942,,Active,,,https://www.redfin.com/CA/San-Diego/1976-Pacific-Beach-Dr-92109/home/5192154,SDMLS,240001474,N,Y,32.7959446,-117.2320591
MLS Listing,,Single Family Residential,7732 Lookout Dr,La Jolla,CA,92037,5495000,4,4.5,92037 - La Jolla,3581,8530,2019,17,1534,,Active,,,https://www.redfin.com/CA/La-Jolla/7732-Lookout-Dr-92037/home/6600633,CRMLS,NDP2400453,N,Y,32.8483423,-117.2592987
MLS Listing,,Single Family Residential,1619 Robinson Ave,San Diego,CA,92103,1200000,3,2.0,92103 - Mission Hills,1167,5737,1912,17,1028,,Active,,,https://www.redfin.com/CA/San-Diego/1619-Robinson-Ave-92103/home/5370656,CRMLS,ND24011671,N,Y,32.7461904,-117.1486987
MLS Listing,,Single Family Residential,5123 Lotus St,San Diego,CA,92107,1025000,1,1.0,Ocean Beach,385,,1937,17,2662,,Active,,,https://www.redfin.com/CA/San-Diego/5123-Lotus-St-92107/home/5327983,SDMLS,240001453,N,Y,32.7537764,-117.2484937
MLS Listing,,Single Family Residential,4245 Nordica Ave,San Diego,CA,92113,799000,3,2.0,San Diego,1155,,1947,18,692,,Active,,,https://www.redfin.com/CA/San-Diego/4245-Nordica-Ave-92113/home/5900387,SDMLS,240001448,N,Y,32.6856686,-117.1028316
MLS Listing,,Single Family Residential,5041 Mable Way,San Diego,CA,92117,1095000,3,2.0,Clairemont,1513,6000,1961,18,724,,Active,,,https://www.redfin.com/CA/San-Diego/5041-Mable-Way-92117/home/4929816,SDMLS,240001422,N,Y,32.8365032,-117.172314
MLS Listing,,Single Family Residential,13027 Via Latina,Del Mar,CA,92014,4995000,5,3.0,Del Mar,3300,8600,1984,18,1514,,Active,,,https://www.redfin.com/CA/Del-Mar/13027-Via-Latina-92014/home/4433739,SDMLS,240001417,N,Y,32.9357515,-117.2484822
MLS Listing,,Single Family Residential,8809 Stanwell St,San Diego,CA,92126,1144000,4,2.0,San Diego,1405,6200,1977,18,814,,Active,,,https://www.redfin.com/CA/San-Diego/8809-Stanwell-St-92126/home/4794895,SDMLS,240001395,N,Y,32.911912,-117.1341666
MLS Listing,,Single Family Residential,4715 51St St,San Diego,CA,92115,1400000,4,2.0,92115 - San Diego,1606,5500,1945,18,872,,Active,,,https://www.redfin.com/CA/San-Diego/4715-51st-St-92115/home/5463202,CRMLS,NDP2400494,N,Y,32.7633869,-117.0847176
MLS Listing,,Single Family Residential,9378 Sawtooth Way,San Diego,CA,92129,1700000,5,2.5,Rancho Penasquitos,2676,6098,1980,18,635,,Active,,,https://www.redfin.com/CA/San-Diego/9378-Sawtooth-Way-92129/home/4759628,SDMLS,240001388,N,Y,32.9639533,-117.1246725
MLS Listing,,Single Family Residential,3325 Hugo St,San Diego,CA,92106,3495000,4,2.5,Point Loma,3012,11988,1956,18,1160,,Active,,,https://www.redfin.com/CA/San-Diego/3325-Hugo-St-92106/home/5736670,SDMLS,240001382,N,Y,32.7281331,-117.2315212
MLS Listing,,Single Family Residential,16755 Acebo Dr,San Diego,CA,92128,1149000,3,3.0,Rancho Bernardo,1771,,1964,18,649,43,Active,,,https://www.redfin.com/CA/San-Diego/16755-Acebo-Dr-92128/home/4242014,SDMLS,240001375,N,Y,33.0170111,-117.0674329
MLS Listing,,Single Family Residential,751 24Th St,San Diego,CA,92154,775000,4,3.0,92154 - Otay Mesa,1647,4886,1945,18,471,,Active,,,https://www.redfin.com/CA/San-Diego/751-24th-St-92154/home/6149326,CRMLS,PTP2400354,N,Y,32.5828719,-117.0820974
MLS Listing,,Single Family Residential,747 Windemere,San Diego,CA,92109,1850000,2,1.5,Mission Beach,990,1325,1973,18,1869,,Active,,,https://www.redfin.com/CA/San-Diego/747-Windemere-Ct-92109/home/5181361,SDMLS,240001370,N,Y,32.7884901,-117.2535704
MLS Listing,,Single Family Residential,2477 Presidio Dr,San Diego,CA,92103,5950000,4,5.5,92103 - Mission Hills,5700,13100,2013,18,1044,,Active,,,https://www.redfin.com/CA/San-Diego/2477-Presidio-Dr-92103/home/5281227,CRMLS,OC24010979,N,Y,32.7545747,-117.1921017
MLS Listing,,Single Family Residential,5137 Windsor Dr,San Diego,CA,92109,2390000,4,2.5,Pacific Beach,1995,10400,1965,18,1198,,Active,,,https://www.redfin.com/CA/San-Diego/5137-Windsor-Dr-92109/home/5144814,SDMLS,240001364,N,Y,32.8112777,-117.2456366
MLS Listing,,Single Family Residential,12349 Oliva Rd,San Diego,CA,92128,1135000,3,2.0,Rancho Bernardo,2110,10400,1970,18,538,42,Active,,,https://www.redfin.com/CA/San-Diego/12349-Oliva-Rd-92128/home/4250097,SDMLS,240001350,N,Y,33.0072588,-117.0635251
MLS Listing,,Single Family Residential,17284 Reflections Cir,Rancho Bernardo (san Diego),CA,92127,3500000,4,4.5,92127 - Rancho Bernardo,4570,43995,2009,18,766,570,Active,,,https://www.redfin.com/CA/San-Diego/17284-Reflections-Cir-92127/home/21902233,CRMLS,NDP2400480,N,Y,33.0361864,-117.1481207
MLS Listing,,Single Family Residential,4818 Baylor Dr,San Diego,CA,92115,1249000,3,2.5,San Diego,1808,5600,1990,19,691,,Active,February-5-2024 01:00 PM,February-5-2024 05:00 PM,https://www.redfin.com/CA/San-Diego/4818-Baylor-Dr-92115/home/5464700,SDMLS,240001303,N,Y,32.7649219,-117.0823116
MLS Listing,,Single Family Residential,1841 International Rd,San Diego,CA,92154,799999,4,2.0,92154 - Otay Mesa,1592,5541,1984,19,503,,Active,,,https://www.redfin.com/CA/San-Diego/1841-International-Rd-92154/home/6183019,CRMLS,PTP2400337,N,Y,32.5631619,-117.0751396
MLS Listing,,Single Family Residential,12468 Horado Rd,San Diego,CA,92128,1149000,3,2.0,Rancho Bernardo,1831,,1964,19,628,42,Active,,,https://www.redfin.com/CA/San-Diego/12468-Horado-Rd-92128/home/4244174,SDMLS,240001274,N,Y,33.012937,-117.0616641
MLS Listing,,Single Family Residential,6909 Fairway Rd,La Jolla,CA,92037,4998000,4,3.5,La Jolla,3945,34848,1971,19,1267,,Active,,,https://www.redfin.com/CA/La-Jolla/6909-Fairway-Rd-92037/home/4920984,SDMLS,240001253,N,Y,32.8345865,-117.2612624
MLS Listing,,Single Family Residential,7638 Heatherly Ln,San Diego,CA,92130,1969900,5,4.5,Carmel Valley,3346,5259,2003,19,589,60,Active,,,https://www.redfin.com/CA/San-Diego/7638-Heatherly-Ln-92130/home/6483900,SDMLS,240000704,N,Y,32.9659472,-117.1644132
MLS Listing,,Single Family Residential,3866 Pringle St,San Diego,CA,92103,2100000,4,2.0,Mission Hills,2304,5800,1920,20,911,,Active,,,https://www.redfin.com/CA/San-Diego/3866-Pringle-St-92103/home/5285341,SDMLS,240001234,N,Y,32.7484656,-117.179344
MLS Listing,,Single Family Residential,17002 San Antonio Rose Ct,San Diego,CA,92127,3295000,5,4.5,San Diego,3605,,2006,20,914,700,Active,,,https://www.redfin.com/CA/San-Diego/17002-San-Antonio-Rose-Ct-92127/home/12152158,SDMLS,230023468,N,Y,33.0366874,-117.1483275
MLS Listing,,Single Family Residential,484 Prospect St,La Jolla,CA,92037,13800000,8,11.0,La Jolla,16683,15560,2000,20,827,,Active,,,https://www.redfin.com/CA/La-Jolla/484-Prospect-St-92037/home/12476786,SDMLS,240001230,N,Y,32.8433366,-117.2788708
MLS Listing,,Single Family Residential,2497 Darlington Row,La Jolla,CA,92037,2499800,4,3.5,92037 - La Jolla,2939,6970,1997,20,851,350,Active,,,https://www.redfin.com/CA/La-Jolla/2497-Darlington-Row-92037/home/4924888,CRMLS,NDP2400079,N,Y,32.831777,-117.2405359
MLS Listing,,Single Family Residential,2111 Historic Decatur Rd,San Diego,CA,92106,1659000,3,3.0,92106 - Point Loma,1931,2295,2004,20,859,137,Active,,,https://www.redfin.com/CA/San-Diego/2111-Historic-Decatur-Rd-92106/home/6572977,CRMLS,PTP2400316,N,Y,32.7318384,-117.2187127
MLS Listing,,Single Family Residential,2956 Logan Ave,San Diego,CA,92113,1099000,4,2.0,Logan Heights,1200,,2006,20,916,,Active,,,https://www.redfin.com/CA/San-Diego/2956-Logan-Ave-92113/home/5888992,SDMLS,240001213,N,Y,32.6972802,-117.1304966
MLS Listing,,Single Family Residential,5357 Carmel Knolls Dr,San Diego,CA,92130,2700000,6,4.5,Carmel Valley,3656,8023,1997,21,739,,Active,,,https://www.redfin.com/CA/San-Diego/5357-Carmel-Knolls-Dr-92130/home/4482558,SDMLS,240001154,N,Y,32.9545908,-117.2057466
MLS Listing,,Single Family Residential,4541 Newport,San Diego,CA,92107,2950000,4,3.0,Ocean Beach,2382,,2024,21,1238,,Active,,,https://www.redfin.com/CA/San-Diego/4541-Newport-Ave-92107/home/163345810,SDMLS,240001150,N,Y,32.741735,-117.243323
MLS Listing,,Single Family Residential,3621 Ingraham St,San Diego,CA,92109,1675000,3,2.0,Pacific Beach,1002,5600,1944,21,1672,,Active,,,https://www.redfin.com/CA/San-Diego/3621-Ingraham-St-92109/home/5179950,SDMLS,240001146,N,Y,32.7855269,-117.2362641
MLS Listing,,Single Family Residential,7817 Santaluz Inlt,San Diego,CA,92127,4888000,5,5.0,Santaluz,5683,64904,2005,21,860,600,Active,,,https://www.redfin.com/CA/San-Diego/7817-Santaluz-Inlt-92127/home/6482739,SDMLS,240000228,N,Y,32.9888676,-117.1506022
MLS Listing,,Single Family Residential,5935 Cloudview Pl,San Diego,CA,92120,1389000,4,2.0,92120 - Del Cerro,2445,6000,1973,21,568,,Active,,,https://www.redfin.com/CA/San-Diego/5935-Cloudview-Pl-92120/home/5412958,CRMLS,PTP2400287,N,Y,32.8037862,-117.0651325
MLS Listing,,Single Family Residential,2111 W California,San Diego,CA,92110,3878998,5,4.0,San Diego,3167,5800,2006,21,1225,,Active,,,https://www.redfin.com/CA/San-Diego/2111-W-California-St-92110/home/5365632,SDMLS,240001118,N,Y,32.747038,-117.1889466
MLS Listing,,Single Family Residential,8794 Dunaway Dr,La Jolla,CA,92037,1999999,3,2.0,La Jolla,1608,8000,1958,21,1244,,Active,,,https://www.redfin.com/CA/La-Jolla/8794-Dunaway-Dr-92037/home/4864617,SDMLS,240001117,N,Y,32.8665576,-117.2434249
MLS Listing,,Single Family Residential,2852 Gunn St,San Diego,CA,92104,789000,1,1.5,North Park,632,,1922,21,1248,,Active,,,https://www.redfin.com/CA/San-Diego/2852-Gunn-St-92104/home/5381515,SDMLS,240001114,N,Y,32.7464988,-117.1323349
MLS Listing,,Single Family Residential,271 Ocean Vw,Del Mar,CA,92014,13650000,4,4.5,92014 - Del Mar,5472,17859,2005,22,2495,,Active,,,https://www.redfin.com/CA/Del-Mar/271-Ocean-View-Ave-92014/home/6275585,CRMLS,NDP2400395,N,Y,32.9441773,-117.2593673
MLS Listing,,Single Family Residential,2160 Via Mar Valle,Del Mar,CA,92014,4450000,7,6.0,Del Mar,4534,,1985,22,981,167,Active,,,https://www.redfin.com/CA/Del-Mar/2160-Via-Mar-Valle-92014/home/4442022,SDMLS,240000050,N,Y,32.9390121,-117.2569166
MLS Listing,,Single Family Residential,3616 Rosecroft Ln,San Diego,CA,92106,4295000,4,3.5,Point Loma,4196,13261,1988,22,1024,,Active,,,https://www.redfin.com/CA/San-Diego/3616-Rosecroft-Ln-92106/home/5744940,SDMLS,240000687,N,Y,32.7129971,-117.245244
MLS Listing,,Single Family Residential,4051 Clairemont Dr,San Diego,CA,92117,874000,3,1.0,Clairemont,1152,,1954,23,759,,Active,,,https://www.redfin.com/CA/San-Diego/4051-Clairemont-Dr-92117/home/5150096,SDMLS,240000848,N,Y,32.8144874,-117.2007081
MLS Listing,,Single Family Residential,15433 Artesian Ridge Rd,San Diego,CA,92127,5295000,5,5.5,92127 - Rancho Bernardo,4846,38332,2018,23,1093,673,Active,,,https://www.redfin.com/CA/San-Diego/15433-Artesian-Ridge-Rd-92127/home/22390753,CRMLS,NDP2400374,N,Y,33.0114096,-117.1505792
MLS Listing,,Single Family Residential,18728 Bernardo Trails Dr,San Diego,CA,92128,3195000,7,5.0,San Diego,6475,47916,1982,23,493,120,Active,,,https://www.redfin.com/CA/San-Diego/18728-Bernardo-Trails-Dr-92128/home/4208157,SDMLS,240001053,N,Y,33.0457343,-117.0508394
MLS Listing,,Single Family Residential,17612 Corte Potosi,San Diego,CA,92128,1150000,2,2.0,Rancho Bernardo,1418,,1981,23,811,381,Active,,,https://www.redfin.com/CA/San-Diego/Corte-Potosi-92128/home/4207947,SDMLS,240001052,N,Y,33.0358324,-117.0529014
MLS Listing,,Single Family Residential,3446 Buena Vista St,San Diego,CA,92109,4250000,4,5.5,San Diego,3166,,2023,23,1342,,Active,,,https://www.redfin.com/CA/San-Diego/3446-Buena-Vista-St-92109/home/5181208,SDMLS,240001051,N,Y,32.7821127,-117.2384638
MLS Listing,,Single Family Residential,6027 Charae St,San Diego,CA,92122,1749000,5,3.0,University City,2169,6000,1969,24,806,,Active,,,https://www.redfin.com/CA/San-Diego/6027-Charae-St-92122/home/4896324,SDMLS,240001038,N,Y,32.8500785,-117.2002936
MLS Listing,,Single Family Residential,8276 Larkdale Ave,San Diego,CA,92123,998000,4,2.5,Serra Mesa,1432,,1965,24,697,,Active,,,https://www.redfin.com/CA/San-Diego/8276-Larkdale-Ave-92123/home/5209384,SDMLS,240001029,N,Y,32.8005814,-117.1481896
MLS Listing,,Single Family Residential,12147 Bajada Rd,San Diego,CA,92128,1499000,3,2.0,Rancho Bernardo,2300,7400,1975,24,652,35,Active,,,https://www.redfin.com/CA/San-Diego/12147-Bajada-Rd-92128/home/4229648,SDMLS,240000841,N,Y,33.0273338,-117.0715024
MLS Listing,,Single Family Residential,3594 Canon St,San Diego,CA,92106,2195000,4,3.5,Point Loma,2449,11163,2006,24,896,,Active,,,https://www.redfin.com/CA/San-Diego/3594-Canon-St-92106/home/7492595,SDMLS,240001003,N,Y,32.7271968,-117.2380096
MLS Listing,,Single Family Residential,2610 Morningside St,San Diego,CA,92139,869000,5,2.0,Paradise Hills,1816,5900,1959,24,479,,Active,,,https://www.redfin.com/CA/San-Diego/2610-Morningside-St-92139/home/6045680,SDMLS,240000995,N,Y,32.6714669,-117.0625145
MLS Listing,,Single Family Residential,4724 Brighton Ave,San Diego,CA,92107,1125000,3,2.0,Ocean Beach,1014,5685,1992,24,1109,,Active,,,https://www.redfin.com/CA/San-Diego/4724-Brighton-Ave-92107/home/5334410,SDMLS,240000969,N,Y,32.7474356,-117.2433596
MLS Listing,,Single Family Residential,12516 Camino Vuelo,San Diego,CA,92128,1199900,3,2.0,Rancho Bernardo,1755,,1977,24,684,59,Active,,,https://www.redfin.com/CA/San-Diego/12516-Camino-Vuelo-92128/home/4204860,SDMLS,240000954,N,Y,33.0373271,-117.0596574
MLS Listing,,Single Family Residential,5675 Soledad Mountain Rd,La Jolla,CA,92037,4777000,6,3.5,La Jolla,4300,11250,1984,24,1111,,Active,,,https://www.redfin.com/CA/La-Jolla/5675-Soledad-Mountain-Rd-92037/home/4940681,SDMLS,240000947,N,Y,32.8241334,-117.2357588
MLS Listing,,Single Family Residential,4549 E Talmadge Dr,San Diego,CA,92116,1549000,3,2.0,Kensington,1469,16616,1927,25,1054,,Active,,,https://www.redfin.com/CA/San-Diego/4549-E-Talmadge-Dr-92116/home/5457523,SDMLS,240000492,N,Y,32.7605009,-117.1006219
MLS Listing,,Single Family Residential,3920 Madison Ave,San Diego,CA,92116,1499000,3,3.0,Normal Heights,1969,4483,1942,25,761,,Active,,,https://www.redfin.com/CA/San-Diego/3920-Madison-Ave-92116/home/5271919,SDMLS,240000879,N,Y,32.7606697,-117.1104121
MLS Listing,,Single Family Residential,14198 Caminito Vistana,San Diego,CA,92130,4995000,5,6.5,Carmel Valley,6189,62290,2002,25,807,668,Active,,,https://www.redfin.com/CA/San-Diego/14198-Caminito-Vistana-92130/home/6314173,SDMLS,240000577,N,Y,32.9765867,-117.1588736
MLS Listing,,Single Family Residential,6665 Via Estrada,La Jolla,CA,92037,9729000,6,8.0,La Jolla,6089,19700,2003,25,1598,,Active,,,https://www.redfin.com/CA/La-Jolla/6665-Via-Estrada-92037/home/4923234,SDMLS,240000857,N,Y,32.8323203,-117.2549768
MLS Listing,,Single Family Residential,3133 Denver St,San Diego,CA,92117,1650000,4,2.0,Bay Park,1720,,2007,25,959,,Active,,,https://www.redfin.com/CA/San-Diego/3133-Denver-St-92117/home/5203503,SDMLS,240000855,N,Y,32.796222,-117.2029201
MLS Listing,,Single Family Residential,1965 Caminito El Canario,La Jolla,CA,92037,2980000,4,3.0,La Jolla,2916,6879,1977,25,1022,560,Active,,,https://www.redfin.com/CA/La-Jolla/1965-Caminito-El-Canario-92037/home/4924333,SDMLS,240000852,N,Y,32.8363535,-117.2531269
MLS Listing,,Single Family Residential,3832 8Th Ave,San Diego,CA,92103,1195000,3,2.5,92103 - Mission Hills,1535,6998,2006,25,779,,Active,,,https://www.redfin.com/CA/San-Diego/3832-8th-Ave-92103/home/12159071,CRMLS,PTP2400097,N,Y,32.7475334,-117.1573722
MLS Listing,,Single Family Residential,7070 Colony Road Rd,San Diego,CA,92115,1100000,5,4.0,92115 - San Diego,2636,13068,1990,26,417,,Active,,,https://www.redfin.com/CA/San-Diego/7070-Colony-Rd-92115/home/5482671,CRMLS,PTP2400198,N,Y,32.7662106,-117.0457561
MLS Listing,,Single Family Residential,3746 Old Cobble Rd,San Diego,CA,92111,1295000,3,2.5,Clairemont,1839,,1983,26,704,139,Active,,,https://www.redfin.com/CA/San-Diego/3746-Old-Cobble-Rd-92111/home/5206484,SDMLS,240000824,N,Y,32.8053238,-117.1774623
MLS Listing,,Single Family Residential,8338 La Jolla Shores Dr,La Jolla,CA,92037,1995000,3,2.0,La Jolla,2053,5277,1952,26,972,,Active,,,https://www.redfin.com/CA/La-Jolla/8338-La-Jolla-Shores-Dr-92037/home/4876051,SDMLS,240000797,N,Y,32.8581018,-117.2539344
MLS Listing,,Single Family Residential,7391 Margerum,San Diego,CA,92120,1290000,6,2.5,92120 - Del Cerro,2304,16000,1966,26,560,,Active,,,https://www.redfin.com/CA/San-Diego/7391-Margerum-Ave-92120/home/6242567,CRMLS,PTP2400142,N,Y,32.8012031,-117.0658699
MLS Listing,,Single Family Residential,5111-13 Tipton,San Diego,CA,92115,1745000,9,4.0,San Diego,2800,,1951,27,623,,Active,,,https://www.redfin.com/CA/San-Diego/5111-Tipton-St-92115/unit-5113/home/5470732,SDMLS,240000710,N,Y,32.7710836,-117.0625206
MLS Listing,,Single Family Residential,7353 Margerum Ave,San Diego,CA,92120,1585000,5,3.5,San Diego,2867,20798,1977,27,553,,Active,,,https://www.redfin.com/CA/San-Diego/7353-Margerum-Ave-92120/home/6245450,SDMLS,240000700,N,Y,32.801524,-117.0644907
MLS Listing,,Single Family Residential,4268 Ocean View Blvd,San Diego,CA,92113,999000,2,1.0,Logan Heights,800,,1950,27,1249,,Active,,,https://www.redfin.com/CA/San-Diego/4268-Ocean-View-Blvd-92113/home/5873432,SDMLS,240000684,N,Y,32.7007574,-117.1027867
MLS Listing,,Single Family Residential,5685 Santa Margarita St,San Diego,CA,92114,799000,3,2.0,92114 - Encanto,1092,15100,1961,27,732,,Active,,,https://www.redfin.com/CA/San-Diego/5685-Santa-Margarita-St-92114/home/5878213,CRMLS,PTP2400151,N,Y,32.7060874,-117.073685
MLS Listing,,Single Family Residential,6142 La Pintura Dr,La Jolla,CA,92037,4250000,4,4.5,La Jolla,4400,26571,2007,27,966,,Active,,,https://www.redfin.com/CA/La-Jolla/6142-La-Pintura-Dr-92037/home/4939146,SDMLS,240000658,N,Y,32.8264733,-117.2516802
MLS Listing,,Single Family Residential,671 Bethany St,San Diego,CA,92114,780876,3,2.0,92114 - Encanto,1053,4728,1987,27,742,,Active,,,https://www.redfin.com/CA/San-Diego/671-Bethany-St-92114/home/5888101,CRMLS,PTP2400149,N,Y,32.6982808,-117.0686135
MLS Listing,,Single Family Residential,4030 Daves Way,San Diego,CA,92154,849000,4,2.0,92154 - Otay Mesa,1735,5100,1968,27,489,,Active,,,https://www.redfin.com/CA/San-Diego/4030-Daves-Way-92154/home/6161693,CRMLS,PTP2400019,N,Y,32.5804175,-117.0475262
MLS Listing,,Single Family Residential,5413 SAN ONOFRE Ter,San Diego,CA,92114,969000,4,2.5,SAN DIEGO,1724,,2021,27,562,,Active,,,https://www.redfin.com/CA/San-Diego/5413-San-Onofre-Ter-92114/home/22586037,SDMLS,240000077,N,Y,32.6974155,-117.0788336
MLS Listing,,Single Family Residential,16485 SARAPE Dr,San Diego,CA,92128,799000,2,2.0,Rancho Bernardo,1197,7100,1964,28,668,43,Active,,,https://www.redfin.com/CA/San-Diego/16485-Sarape-Dr-92128/home/4244183,SDMLS,240000531,N,Y,33.012932,-117.0609751
MLS Listing,,Single Family Residential,1151 Turquoise St,San Diego,CA,92109,2445000,4,4.5,Pacific Beach,2573,5800,1951,28,950,,Active,,,https://www.redfin.com/CA/San-Diego/1151-Turquoise-St-92109/home/5126868,SDMLS,240000591,N,Y,32.8098818,-117.252522
